,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_degree,param_epsilon,param_kernel,param_shrinking,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
25,7.322179476420085,0.17801362227865067,5.768347422281901,0.12673342246369645,20.0,6,0.001,rbf,False,"OrderedDict([('C', 20.0), ('degree', 6), ('epsilon', 0.001), ('kernel', 'rbf'), ('shrinking', False)])",-1.7177379562410917,-1.6867988937968528,-1.801345082018999,-1.7352939773523144,0.04838297026157796,25
26,7.253710985183716,0.08834404719188618,5.762669801712036,0.11911116056639486,13.881731921068463,6,0.001,rbf,True,"OrderedDict([('C', 13.881731921068463), ('degree', 6), ('epsilon', 0.001), ('kernel', 'rbf'), ('shrinking', True)])",-1.7057478087238613,-1.6824930095870543,-1.8028247650709295,-1.730355194460615,0.05211573926723625,12
27,7.253957907358806,0.14584181170125554,5.742985963821411,0.150798107365932,13.938342961289091,6,0.001,rbf,True,"OrderedDict([('C', 13.938342961289091), ('degree', 6), ('epsilon', 0.001), ('kernel', 'rbf'), ('shrinking', True)])",-1.705830208606511,-1.682457648125229,-1.8027472635566146,-1.7303450400961182,0.05207770231350167,10
28,7.743184328079224,0.03323617781399918,5.852119525273641,0.14833940276362118,16.023506964443087,2,0.001,rbf,False,"OrderedDict([('C', 16.023506964443087), ('degree', 2), ('epsilon', 0.001), ('kernel', 'rbf'), ('shrinking', False)])",-1.7089059488252887,-1.6830189143952408,-1.8002237026202323,-1.7307161886135871,0.05027262684890319,17
29,7.242417017618815,0.14971447806900856,5.759225527445476,0.1415533086399993,8.386755800298534,6,0.001,rbf,True,"OrderedDict([('C', 8.386755800298534), ('degree', 6), ('epsilon', 0.001), ('kernel', 'rbf'), ('shrinking', True)])",-1.6962006347920195,-1.690951274200396,-1.8249062740170372,-1.7373527276698175,0.06194678660020104,29
30,8.504517475763956,0.6392181124475393,5.883555014928182,0.16699933423530552,16.446049641308043,2,0.001,rbf,True,"OrderedDict([('C', 16.446049641308043), ('degree', 2), ('epsilon', 0.001), ('kernel', 'rbf'), ('shrinking', True)])",-1.7097059392453735,-1.683519113101108,-1.8002887910176524,-1.7311712811213777,0.050029058866314154,19
31,7.265888611475627,0.1283844988901363,5.764577229817708,0.157378179502638,12.524163718278393,6,0.001,rbf,False,"OrderedDict([('C', 12.524163718278393), ('degree', 6), ('epsilon', 0.001), ('kernel', 'rbf'), ('shrinking', False)])",-1.703479945775466,-1.6822901663934173,-1.8058646426942921,-1.730544918287725,0.05395706534567324,15
32,7.279104073842366,0.19052554436748395,5.851302623748779,0.030422003971666084,6.1093119823118025,2,0.001,rbf,True,"OrderedDict([('C', 6.1093119823118025), ('degree', 2), ('epsilon', 0.001), ('kernel', 'rbf'), ('shrinking', True)])",-1.7021756733004372,-1.6999400933664233,-1.8401455483701148,-1.7474204383456584,0.06557290586919773,31
33,7.238330364227295,0.15420822018592845,5.741297006607056,0.11372845593122663,13.923657557160203,2,0.001,rbf,False,"OrderedDict([('C', 13.923657557160203), ('degree', 2), ('epsilon', 0.001), ('kernel', 'rbf'), ('shrinking', False)])",-1.7058139846792917,-1.6824626302289705,-1.802767672213483,-1.7303480957072486,0.05208817994307294,11
34,7.661665201187134,0.016357099941186934,5.805501540501912,0.13798940780596916,14.266534078059118,6,0.001,rbf,True,"OrderedDict([('C', 14.266534078059118), ('degree', 6), ('epsilon', 0.001), ('kernel', 'rbf'), ('shrinking', True)])",-1.7061917738988444,-1.682270319907118,-1.8023421337678505,-1.7302680758579376,0.051891305360151116,8
35,8.432751973470053,0.6477556808376225,5.844086805979411,0.058885878206127236,14.289006797622827,6,0.001,rbf,True,"OrderedDict([('C', 14.289006797622827), ('degree', 6), ('epsilon', 0.001), ('kernel', 'rbf'), ('shrinking', True)])",-1.7062139937181198,-1.6822556434539175,-1.8023219918571685,-1.7302638763430689,0.05188307139088864,7
36,5.5220947265625,0.10865742362856289,2.66672690709432,0.04397544413718955,1.0,4,0.9236674544177383,sigmoid,False,"OrderedDict([('C', 1.0), ('degree', 4), ('epsilon', 0.9236674544177383), ('kernel', 'sigmoid'), ('shrinking', False)])",-2.3959160392441023,-2.244483357721596,-2.217042173901533,-2.2858138569557434,0.07865588577619108,39
37,7.839327891667684,0.15442914375970698,5.971024910608928,0.35788474473117715,14.398707543662017,2,0.0020010659300574597,rbf,False,"OrderedDict([('C', 14.398707543662017), ('degree', 2), ('epsilon', 0.0020010659300574597), ('kernel', 'rbf'), ('shrinking', False)])",-1.7063876959537139,-1.6822046129774877,-1.8022188408033704,-1.7302703832448572,0.05182432366077809,9
38,4.755294561386108,0.057441188061260286,3.840172529220581,0.22054837992558593,13.220773823142906,4,0.9703132983472642,rbf,True,"OrderedDict([('C', 13.220773823142906), ('degree', 4), ('epsilon', 0.9703132983472642), ('kernel', 'rbf'), ('shrinking', True)])",-1.7523588170501772,-1.704781035546177,-1.8428578052128883,-1.7666658859364144,0.05727022347599238,32
39,5.897579987843831,0.08153769853204051,2.7978490193684897,0.026835252785458057,1.0,6,1.0,poly,False,"OrderedDict([('C', 1.0), ('degree', 6), ('epsilon', 1.0), ('kernel', 'poly'), ('shrinking', False)])",-9.70460162382413,-2.8200233473499976,-2.7897808198283522,-5.104801930334159,3.2525729884498666,46
40,7.663395802179973,0.026637011593949426,3.746019204457601,0.0035601389536578853,14.199208407016851,2,0.001,poly,True,"OrderedDict([('C', 14.199208407016851), ('degree', 2), ('epsilon', 0.001), ('kernel', 'poly'), ('shrinking', True)])",-2.900166917662596,-2.5943325852276256,-2.5192262418758795,-2.6712419149220334,0.16475281153441657,42
41,7.261767228444417,0.12945038753123897,5.847437222798665,0.057676376297049796,8.569252991004046,2,0.001,rbf,False,"OrderedDict([('C', 8.569252991004046), ('degree', 2), ('epsilon', 0.001), ('kernel', 'rbf'), ('shrinking', False)])",-1.6961801864772799,-1.6901665471302227,-1.823895893313357,-1.7367475423069532,0.061672075133459715,28
42,5.460957765579224,0.44381976163023057,3.78782590230306,0.16364795245344388,20.0,2,1.0,rbf,True,"OrderedDict([('C', 20.0), ('degree', 2), ('epsilon', 1.0), ('kernel', 'rbf'), ('shrinking', True)])",-1.7656619307876156,-1.7105543560268437,-1.8439804684516254,-1.7733989184220282,0.05474503083957432,35
43,7.289322932561238,0.14775314618266455,5.566198825836182,0.03972862403049809,18.577079062742285,6,0.001,rbf,True,"OrderedDict([('C', 18.577079062742285), ('degree', 6), ('epsilon', 0.001), ('kernel', 'rbf'), ('shrinking', True)])",-1.7144124561635643,-1.6855501577329373,-1.8009115674793945,-1.7336247271252987,0.04901630498315723,22
44,8.169197956720987,0.7803296904483261,3.9941991170247397,0.37570263129945564,20.0,2,0.001,poly,True,"OrderedDict([('C', 20.0), ('degree', 2), ('epsilon', 0.001), ('kernel', 'poly'), ('shrinking', True)])",-2.940500407030282,-2.5780761647011503,-2.4877458589865173,-2.6687741435726497,0.19564638632340345,41
45,8.440311034520468,0.8121100184825876,6.000650644302368,0.1023982257752125,15.02733340175904,4,0.001,rbf,False,"OrderedDict([('C', 15.02733340175904), ('degree', 4), ('epsilon', 0.001), ('kernel', 'rbf'), ('shrinking', False)])",-1.7072628476495493,-1.681887492172364,-1.80120009357861,-1.730116811133508,0.05131992432298926,2
46,7.253881216049194,0.1207699645347037,5.749127149581909,0.14667804186564137,14.871850138622403,4,0.001,rbf,True,"OrderedDict([('C', 14.871850138622403), ('degree', 4), ('epsilon', 0.001), ('kernel', 'rbf'), ('shrinking', True)])",-1.7069896834109763,-1.681958041877911,-1.8014100213497952,-1.730119248879561,0.051435567778286236,3
47,7.267855644226074,0.16964359942983592,5.659852584203084,0.18376939143570165,14.73155381497382,6,0.001,rbf,False,"OrderedDict([('C', 14.73155381497382), ('degree', 6), ('epsilon', 0.001), ('kernel', 'rbf'), ('shrinking', False)])",-1.7067428897638404,-1.6819807916814535,-1.8016362390470149,-1.7301199734974364,0.05157016291085909,4
48,7.259503205617269,0.14259348288485055,5.640607992808024,0.15361346167802378,14.905807259234942,4,0.001,rbf,True,"OrderedDict([('C', 14.905807259234942), ('degree', 4), ('epsilon', 0.001), ('kernel', 'rbf'), ('shrinking', True)])",-1.7070385076859274,-1.6819325079505816,-1.801358356590513,-1.7301097907423406,0.05141236172519733,1
49,6.426066239674886,0.6792469871579254,4.705522616704305,0.16419668426964623,4.383932223139416,4,0.5679676740366382,rbf,False,"OrderedDict([('C', 4.383932223139416), ('degree', 4), ('epsilon', 0.5679676740366382), ('kernel', 'rbf'), ('shrinking', False)])",-1.7383656433248058,-1.7258219160997754,-1.868786496197348,-1.7776580185406432,0.06464072943686724,36
