,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_leaf_size,param_n_neighbors,param_p,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
30,0.0032707850138346353,0.0003577393428706778,0.1677227020263672,0.021256282814663293,3,9,1,"OrderedDict([('leaf_size', 3), ('n_neighbors', 9), ('p', 1)])",-1.944069685990338,-2.1203044665455644,-2.113124846690953,-2.0591663330756185,0.0814383831004332,20
31,0.0031946500142415366,0.00032549019525930894,0.13693833351135254,0.011456818477863112,3,19,1,"OrderedDict([('leaf_size', 3), ('n_neighbors', 19), ('p', 1)])",-1.9242098240846683,-2.1294729817868925,-2.113290224187518,-2.05565767668636,0.09318216523232685,15
32,0.0030695597330729165,0.00035470501028693577,0.16718713442484537,0.025919533695721794,4,18,1,"OrderedDict([('leaf_size', 4), ('n_neighbors', 18), ('p', 1)])",-1.9188501065821255,-2.1226736462306994,-2.124233329538555,-2.0552523607837934,0.09645306066157257,1
33,0.003390789031982422,0.00014102494222833895,0.17371352513631186,0.0034016621819080695,300,18,1,"OrderedDict([('leaf_size', 300), ('n_neighbors', 18), ('p', 1)])",-1.9188501065821255,-2.1226736462306994,-2.124233329538555,-2.0552523607837934,0.09645306066157257,1
34,0.0033530394236246743,0.0001849110245196277,0.17538134256998697,0.017804450816404343,3,18,1,"OrderedDict([('leaf_size', 3), ('n_neighbors', 18), ('p', 1)])",-1.9188501065821255,-2.1226736462306994,-2.124233329538555,-2.0552523607837934,0.09645306066157257,1
35,0.0029022693634033203,0.00041636872568278754,0.1769411563873291,0.015802570606226963,9,47,1,"OrderedDict([('leaf_size', 9), ('n_neighbors', 47), ('p', 1)])",-1.9387644074930621,-2.201094994608383,-2.147976803860016,-2.0959454019871537,0.11323952289935034,34
36,0.0029468536376953125,0.00014769076821206679,0.17157427469889322,0.01909080387806243,5,32,1,"OrderedDict([('leaf_size', 5), ('n_neighbors', 32), ('p', 1)])",-1.9258084494735055,-2.1592400607970026,-2.145111389173497,-2.076719966481335,0.10686633181897384,28
37,0.0032874743143717446,0.00041851425086097255,0.01822773615519206,0.0055246083037519475,4,20,2,"OrderedDict([('leaf_size', 4), ('n_neighbors', 20), ('p', 2)])",-2.0174728892663043,-2.218147276975477,-2.1826936079234973,-2.1394379247217596,0.08744843458690253,38
38,0.0030997594197591147,0.0003694578968216387,0.1643949349721273,0.025786416161421636,299,18,1,"OrderedDict([('leaf_size', 299), ('n_neighbors', 18), ('p', 1)])",-1.9188501065821255,-2.1226736462306994,-2.124233329538555,-2.0552523607837934,0.09645306066157257,1
39,0.003457784652709961,0.00048266077260624985,0.021966218948364258,0.003329267431700778,300,47,2,"OrderedDict([('leaf_size', 300), ('n_neighbors', 47), ('p', 2)])",-1.9833263091466236,-2.252408101339208,-2.231550235205209,-2.1557615485636803,0.12222710143970852,46
40,0.0036929448445638022,0.0006300794666529295,0.1507562001546224,0.02012496662687413,3,18,1,"OrderedDict([('leaf_size', 3), ('n_neighbors', 18), ('p', 1)])",-1.9188501065821255,-2.1226736462306994,-2.124233329538555,-2.0552523607837934,0.09645306066157257,1
41,0.003685156504313151,0.000725001754929035,0.1733574072519938,0.02810862832052782,300,18,1,"OrderedDict([('leaf_size', 300), ('n_neighbors', 18), ('p', 1)])",-1.9188501065821255,-2.1226736462306994,-2.124233329538555,-2.0552523607837934,0.09645306066157257,1
42,0.0037139256795247397,0.0006509050583567707,0.16914979616800943,0.021606144654867956,299,18,1,"OrderedDict([('leaf_size', 299), ('n_neighbors', 18), ('p', 1)])",-1.9188501065821255,-2.1226736462306994,-2.124233329538555,-2.0552523607837934,0.09645306066157257,1
43,0.003519773483276367,0.00017112088325966886,0.16420388221740723,0.021787408884494635,3,18,1,"OrderedDict([('leaf_size', 3), ('n_neighbors', 18), ('p', 1)])",-1.9188501065821255,-2.1226736462306994,-2.124233329538555,-2.0552523607837934,0.09645306066157257,1
44,0.0038454532623291016,0.0007742072800926119,0.025826454162597656,0.006170918700721013,5,34,2,"OrderedDict([('leaf_size', 5), ('n_neighbors', 34), ('p', 2)])",-1.9943314886508952,-2.239804365202757,-2.2346105076342013,-2.156248787162618,0.11451245261866015,48
45,0.003018458684285482,0.00044065263421066585,0.16266020139058432,0.016814449426846227,4,18,1,"OrderedDict([('leaf_size', 4), ('n_neighbors', 18), ('p', 1)])",-1.9188501065821255,-2.1226736462306994,-2.124233329538555,-2.0552523607837934,0.09645306066157257,1
46,0.003603776295979818,9.867521289444381e-05,0.1896343231201172,0.019802608487236084,300,18,1,"OrderedDict([('leaf_size', 300), ('n_neighbors', 18), ('p', 1)])",-1.9188501065821255,-2.1226736462306994,-2.124233329538555,-2.0552523607837934,0.09645306066157257,1
47,0.0031813780466715493,0.0003924570339863689,0.1596702734629313,0.035603714126866984,8,18,1,"OrderedDict([('leaf_size', 8), ('n_neighbors', 18), ('p', 1)])",-1.9188501065821255,-2.1226736462306994,-2.124233329538555,-2.0552523607837934,0.09645306066157257,1
48,0.0030403931935628257,0.0005727802908229602,0.15577848752339682,0.007640135218994902,3,37,1,"OrderedDict([('leaf_size', 3), ('n_neighbors', 37), ('p', 1)])",-1.9272244002643948,-2.1708676658074966,-2.1467520743612467,-2.0816147134777125,0.1096134634318261,30
49,0.0030783812204996743,0.0004600144364710256,0.1561727523803711,0.0076234331309934615,9,18,1,"OrderedDict([('leaf_size', 9), ('n_neighbors', 18), ('p', 1)])",-1.9188501065821255,-2.1226736462306994,-2.124233329538555,-2.0552523607837934,0.09645306066157257,1
