,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_fit_intercept,param_max_iter,param_penalty,param_solver,param_tol,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
25,98.84833637873332,2.289952892806719,0.007018486658732097,0.0011061392970244269,397,True,500,l2,saga,0.005,"OrderedDict([('C', 397), ('fit_intercept', True), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'saga'), ('tol', 0.005)])",-24.44836956521739,-25.915531335149865,-24.07650273224044,-24.8134678775359,0.7939265851127193,33
26,55.93416897455851,2.587021432110112,0.008675734202067057,0.0038478891666027058,774,True,500,l2,sag,0.005,"OrderedDict([('C', 774), ('fit_intercept', True), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'sag'), ('tol', 0.005)])",-24.883152173913043,-25.340599455040874,-24.06830601092896,-24.764019213294294,0.526198409165136,27
27,98.30573813120525,2.402029912217554,0.006767749786376953,0.0011320249212016704,1000,True,500,l2,saga,0.005,"OrderedDict([('C', 1000), ('fit_intercept', True), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'saga'), ('tol', 0.005)])",-24.480978260869566,-25.885558583106267,-24.15573770491803,-24.840758182964624,0.7506225247135528,36
28,56.03552301724752,1.9834249813792895,0.006487687428792317,0.0009714112795276057,737,True,500,l2,sag,0.005,"OrderedDict([('C', 737), ('fit_intercept', True), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'sag'), ('tol', 0.005)])",-24.921195652173914,-25.068119891008173,-24.14207650273224,-24.710464015304776,0.4063618718380223,10
29,7.2606197992960615,0.05412876424939924,0.009356101353963217,0.003908125128506425,1,False,500,l2,lbfgs,0.005,"OrderedDict([('C', 1), ('fit_intercept', False), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'lbfgs'), ('tol', 0.005)])",-24.929347826086957,-26.697547683923705,-24.16393442622951,-25.263609978746725,1.0610050031036626,40
30,56.45552444458008,2.447723135250057,0.008669296900431315,0.0020343643284986583,706,False,500,l2,sag,0.005,"OrderedDict([('C', 706), ('fit_intercept', False), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'sag'), ('tol', 0.005)])",-24.722826086956523,-25.204359673024523,-24.095628415300546,-24.674271391760527,0.4539378953724325,1
31,56.00772253672282,2.6243520312694706,0.009036858876546225,0.0009772872721409921,713,False,500,l2,sag,0.005,"OrderedDict([('C', 713), ('fit_intercept', False), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'sag'), ('tol', 0.005)])",-24.89945652173913,-25.057220708446867,-24.10655737704918,-24.68774486907839,0.41597801249608646,4
32,56.174028396606445,2.5207237976494836,0.012021938959757486,0.005749920730706512,709,False,500,l2,sag,0.005,"OrderedDict([('C', 709), ('fit_intercept', False), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'sag'), ('tol', 0.005)])",-24.722826086956523,-25.272479564032697,-24.043715846994534,-24.67967383266125,0.5025678434237734,2
33,55.67657470703125,2.64451785120085,0.009702126185099283,0.003946008497224243,703,False,500,l2,sag,0.005,"OrderedDict([('C', 703), ('fit_intercept', False), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'sag'), ('tol', 0.005)])",-24.942934782608695,-25.52861035422343,-24.07103825136612,-24.84752779606608,0.5988633559045162,38
34,56.129913886388145,2.143830972343828,0.00944972038269043,0.0013540196162207872,714,False,500,l2,sag,0.005,"OrderedDict([('C', 714), ('fit_intercept', False), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'sag'), ('tol', 0.005)])",-25.14673913043478,-25.280653950953678,-24.19945355191257,-24.875615544433675,0.48123422910002095,39
35,55.9470321337382,2.530011025222977,0.006419658660888672,0.000960673417772689,713,True,500,l2,sag,0.005,"OrderedDict([('C', 713), ('fit_intercept', True), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'sag'), ('tol', 0.005)])",-24.76086956521739,-25.3433242506812,-24.043715846994534,-24.715969887631044,0.5315119857656202,15
36,56.39346877733866,2.6062764247704355,0.008680502573649088,0.004056077035939742,716,True,500,l2,sag,0.005,"OrderedDict([('C', 716), ('fit_intercept', True), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'sag'), ('tol', 0.005)])",-24.869565217391305,-25.17983651226158,-24.098360655737704,-24.7159207951302,0.4546811801911134,14
37,56.649171352386475,2.3714685385410696,0.011693000793457031,0.002617852870178053,718,True,500,l2,sag,0.005,"OrderedDict([('C', 718), ('fit_intercept', True), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'sag'), ('tol', 0.005)])",-24.67663043478261,-25.204359673024523,-24.16393442622951,-24.68164151134555,0.42476660784353565,3
38,56.98238603274027,1.7252772404956154,0.006772597630818685,0.0012188348488604863,717,True,500,l2,sag,0.005,"OrderedDict([('C', 717), ('fit_intercept', True), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'sag'), ('tol', 0.005)])",-24.83695652173913,-25.267029972752045,-24.183060109289617,-24.76234886792693,0.4456623480687366,26
39,57.18252420425415,1.9199062012432357,0.010070164998372396,0.0037999745829850012,720,True,500,l2,sag,0.005,"OrderedDict([('C', 720), ('fit_intercept', True), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'sag'), ('tol', 0.005)])",-24.671195652173914,-25.400544959128066,-24.202185792349727,-24.7579754678839,0.4930613386191845,23
40,55.87911105155945,2.680502658767615,0.012687285741170248,0.0031379650827062363,723,True,500,l2,sag,0.005,"OrderedDict([('C', 723), ('fit_intercept', True), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'sag'), ('tol', 0.005)])",-24.877717391304348,-25.30517711171662,-24.221311475409838,-24.80140199281027,0.44576466842730617,31
41,56.218544801076256,2.8377053155676393,0.015244245529174805,0.0026964684692483425,724,True,500,l2,sag,0.005,"OrderedDict([('C', 724), ('fit_intercept', True), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'sag'), ('tol', 0.005)])",-24.934782608695652,-25.250681198910083,-24.09016393442623,-24.758542580677318,0.4898948804918584,24
42,56.308585246404014,1.9648619862212549,0.011707941691080729,0.002930790898686991,725,True,500,l2,sag,0.005,"OrderedDict([('C', 725), ('fit_intercept', True), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'sag'), ('tol', 0.005)])",-24.883152173913043,-25.25340599455041,-24.098360655737704,-24.744972941400388,0.4815617363686472,21
43,56.10285520553589,2.6157641093136266,0.009621858596801758,0.002843250913003023,725,True,500,l2,sag,0.005,"OrderedDict([('C', 725), ('fit_intercept', True), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'sag'), ('tol', 0.005)])",-24.815217391304348,-25.294277929155314,-24.098360655737704,-24.73595199206579,0.4914378793241921,20
44,56.85278797149658,1.1752990837432384,0.00788569450378418,0.0008684658040278876,725,True,500,l2,sag,0.005,"OrderedDict([('C', 725), ('fit_intercept', True), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'sag'), ('tol', 0.005)])",-24.804347826086957,-25.26975476839237,-24.185792349726775,-24.75329831473537,0.44399562364717765,22
45,56.09775733947754,2.3827841984630256,0.006703853607177734,0.0005143483970997287,725,True,500,l2,sag,0.005,"OrderedDict([('C', 725), ('fit_intercept', True), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'sag'), ('tol', 0.005)])",-24.733695652173914,-25.337874659400544,-24.046448087431695,-24.706006133002052,0.5275861255446228,7
46,57.266192038853966,0.9274585200139648,0.010828574498494467,0.0024508839083491863,725,True,500,l2,sag,0.005,"OrderedDict([('C', 725), ('fit_intercept', True), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'sag'), ('tol', 0.005)])",-24.58423913043478,-25.280653950953678,-24.26775956284153,-24.71088421474333,0.4230980921739939,11
47,57.03598324457804,1.0711191133197155,0.013120412826538086,0.004984898288322606,724,True,500,l2,sag,0.005,"OrderedDict([('C', 724), ('fit_intercept', True), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'sag'), ('tol', 0.005)])",-24.67391304347826,-25.237057220708447,-24.204918032786885,-24.705296098991198,0.4219529973356759,6
48,56.93025294939677,1.3626214465870445,0.014916419982910156,0.010750650615130657,723,True,500,l2,sag,0.005,"OrderedDict([('C', 723), ('fit_intercept', True), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'sag'), ('tol', 0.005)])",-24.730978260869566,-25.400544959128066,-24.1775956284153,-24.76970628280431,0.5000174404524531,28
49,55.8703810373942,2.6053845259979105,0.017183860143025715,0.014974629901393565,724,True,500,l2,sag,0.005,"OrderedDict([('C', 724), ('fit_intercept', True), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'sag'), ('tol', 0.005)])",-24.527173913043477,-25.326975476839237,-24.270491803278688,-24.708213731053803,0.44990443422568965,8
