,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_fit_intercept,param_max_iter,param_penalty,param_solver,param_tol,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
25,89.55822650591533,5.106100402692139,0.00939480463663737,0.0012357534846367895,1000,True,500,l2,sag,0.005,"OrderedDict([('C', 1000), ('fit_intercept', True), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'sag'), ('tol', 0.005)])",-25.22554347826087,-24.659400544959126,-25.161202185792348,-25.015382069670782,0.25308376074751243,2
26,88.34494503339131,4.753798876412243,0.010010321935017904,0.001650351445233155,1000,True,500,l2,sag,0.005,"OrderedDict([('C', 1000), ('fit_intercept', True), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'sag'), ('tol', 0.005)])",-25.467391304347824,-24.806539509536783,-25.407103825136613,-25.227011546340407,0.29833559999632553,32
27,89.05630715688069,5.8589058446232665,0.01865100860595703,0.0129928716280949,1000,True,500,l2,sag,0.005,"OrderedDict([('C', 1000), ('fit_intercept', True), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'sag'), ('tol', 0.005)])",-25.394021739130434,-24.752043596730246,-25.333333333333332,-25.159799556398003,0.28938954442409637,22
28,84.04180558522542,4.650965996174724,0.010937849680582682,0.0018066411356891235,4,True,500,l2,sag,0.005,"OrderedDict([('C', 4), ('fit_intercept', True), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'sag'), ('tol', 0.005)])",-25.282608695652176,-25.03542234332425,-25.41256830601093,-25.243533114995785,0.15642878048373135,34
29,160.08896827697754,7.6546787455976935,0.011530081431070963,0.003485263528774594,1000,True,500,l2,saga,0.005,"OrderedDict([('C', 1000), ('fit_intercept', True), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'saga'), ('tol', 0.005)])",-24.967391304347824,-25.52861035422343,-26.101092896174862,-25.53236485158204,0.4628393508303585,40
30,83.72894509633382,4.056052220767407,0.01784817377726237,0.007403546606140924,4,True,500,l2,sag,0.005,"OrderedDict([('C', 4), ('fit_intercept', True), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'sag'), ('tol', 0.005)])",-25.33695652173913,-24.989100817438693,-25.278688524590162,-25.20158195458933,0.15211829849727304,30
31,79.57896725336711,3.893970802316498,0.010104815165201822,0.0015047121992489447,2,False,500,l2,sag,0.005,"OrderedDict([('C', 2), ('fit_intercept', False), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'sag'), ('tol', 0.005)])",-25.546195652173914,-25.275204359673026,-25.42349726775956,-25.414965759868835,0.11079608935033947,38
32,89.19557825724284,6.0000087477832675,0.012698729832967123,0.003788809360767394,999,True,500,l2,sag,0.005,"OrderedDict([('C', 999), ('fit_intercept', True), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'sag'), ('tol', 0.005)])",-25.483695652173914,-24.52043596730245,-25.153005464480874,-25.052379027985747,0.39963447041511047,5
33,88.90995462735494,5.89504027344213,0.012474377950032553,0.002259706433911145,1000,True,500,l2,sag,0.005,"OrderedDict([('C', 1000), ('fit_intercept', True), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'sag'), ('tol', 0.005)])",-25.418478260869566,-24.814713896457764,-25.338797814207652,-25.19066332384499,0.2678192454618725,28
34,88.69484678904216,5.514300961984622,0.014214356740315756,0.004915616967995641,999,False,500,l2,sag,0.005,"OrderedDict([('C', 999), ('fit_intercept', False), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'sag'), ('tol', 0.005)])",-25.480978260869566,-24.825613079019075,-25.37704918032787,-25.227880173405506,0.2875927964618675,33
35,88.7704815864563,5.157113501393338,0.016338825225830078,0.005711153434854409,999,True,500,l2,sag,0.005,"OrderedDict([('C', 999), ('fit_intercept', True), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'sag'), ('tol', 0.005)])",-25.41576086956522,-24.920980926430516,-25.494535519125684,-25.277092438373803,0.2538541813157643,36
